Station,Lat,Long,Date,Hour,tmp(f),relhumidity,solar,precip,windspeed,soil_temp(4in),soil_temp(12in),soil_temp(24in),soil_temp(50in),soil12vwc
FRUI4,41.356,-91.13603,4/25/21,16:00,56.48,33.52,2488908,0,7.394012,59.126,54.95,54.968,52.628,3.8
FRUI4,41.356,-91.13603,4/25/21,17:00,59.54,29.35,2053067.9,0,6.1410103,60.548,55.058,54.914,52.61,3.8
FRUI4,41.356,-91.13603,4/25/21,18:00,59.9,30.64,1483662,0,6.07701,61.502,55.202,54.95,52.61,3.8
FRUI4,41.356,-91.13603,4/25/21,19:00,59.702,29.44,728100,0,5.2020087,61.736,55.4,54.914,52.682,3.8
FRUI4,41.356,-91.13603,4/25/21,20:00,56.228,34.41,181173,0,3.2680056,61.232,55.598,54.914,52.646,3.8
FRUI4,41.356,-91.13603,4/25/21,21:00,52.7,44.33,1015.98,0,1.2230021,60.26,55.796,54.914,52.628,3.8
FRUI4,41.356,-91.13603,4/25/21,22:00,51.71,48.65,0,0,2.410004,59.108,56.03,54.932,52.664,3.8
FRUI4,41.356,-91.13603,4/25/21,23:00,50.846,48.38,0,0,2.9360049,58.064,56.21,54.986,52.664,3.8
FRUI4,41.356,-91.13603,4/26/21,0:00,47.39,61.39,0,0,4.5820074,57.146,56.354,55.022,52.682,3.8
FRUI4,41.356,-91.13603,4/26/21,1:00,44.3246,68.61,0,0,4.0910068,56.354,56.462,55.076,52.664,3.8
FRUI4,41.356,-91.13603,4/26/21,2:00,43.538,68.82,0,0,3.3650057,55.58,56.498,55.13,52.718,3.8
FRUI4,41.356,-91.13603,4/26/21,3:00,43.2608,70.65,0,0,3.3360057,54.878,56.516,55.166,52.718,3.8
FRUI4,41.356,-91.13603,4/26/21,4:00,43.5992,72.2,0,0,3.1870053,54.248,56.516,55.238,52.7,3.7
FRUI4,41.356,-91.13603,4/26/21,5:00,44.3192,75.93,0,0,1.5120025,53.672,56.426,55.31,52.718,3.7
FRUI4,41.356,-91.13603,4/26/21,6:00,46.706,75.97,330.54,0,2.981005,53.132,56.372,55.328,52.736,3.7
FRUI4,41.356,-91.13603,4/26/21,7:00,48.506,77.17,90055.46,0,3.4490056,52.7,56.246,55.364,52.736,3.7
FRUI4,41.356,-91.13603,4/26/21,8:00,54.572,72.32,545321.96,0,3.8490064,52.43,56.12,55.382,52.772,3.7
FRUI4,41.356,-91.13603,4/26/21,9:00,60.566,65.92,1215503.9,0,8.660014,52.556,56.03,55.436,52.808,3.7
FRUI4,41.356,-91.13603,4/26/21,10:00,65.858,57.99,1848606.2,0,11.400019,53.348,55.886,55.454,52.79,3.7
FRUI4,41.356,-91.13603,4/26/21,11:00,70.142,50.68,2383818.4,0,12.12002,54.806,55.742,55.454,52.79,3.7
FRUI4,41.356,-91.13603,4/26/21,12:00,73.598,47.37,2792394,0,14.600024,56.84,55.634,55.49,52.808,3.7
FRUI4,41.356,-91.13603,4/26/21,13:00,77.612,43.59,3067140.1,0,16.570026,59.126,55.58,55.472,52.862,3.7
FRUI4,41.356,-91.13603,4/26/21,14:00,78.98,42.83,3153300.8,0,21.600037,61.43,55.598,55.472,52.862,3.7
FRUI4,41.356,-91.13603,4/26/21,15:00,81.752,40.94,2996657.7,0,21.300035,63.428,55.706,55.472,52.844,3.7
FRUI4,41.356,-91.13603,4/26/21,16:00,82.958,40.69,2673797.9,0,21.190035,65.066,55.904,55.472,52.862,3.7
FRUI4,41.356,-91.13603,4/26/21,17:00,85.172,38.96,2090478.3,0,20.030033,66.29,56.12,55.49,52.862,3.7
FRUI4,41.356,-91.13603,4/26/21,18:00,85.82,38.7,1451561.9,0,17.490028,66.992,56.444,55.454,52.862,3.7
FRUI4,41.356,-91.13603,4/26/21,19:00,84.956,40.36,789288.2,0,14.980024,67.226,56.822,55.49,52.862,3.7
FRUI4,41.356,-91.13603,4/26/21,20:00,80.924,45.81,190656.89,0,11.480019,66.992,57.182,55.526,52.916,3.7
FRUI4,41.356,-91.13603,4/26/21,21:00,76.262,52.94,933.84,0,4.3130074,66.362,57.56,55.562,52.934,3.7
FRUI4,41.356,-91.13603,4/26/21,22:00,73.796,55.97,0,0,7.6610126,65.57,57.92,55.598,52.898,3.7
FRUI4,41.356,-91.13603,4/26/21,23:00,71.348,59.55,0,0,8.950015,64.832,58.28,55.706,52.916,3.7
FRUI4,41.356,-91.13603,4/27/21,0:00,69.332,61.91,0,0,8.740014,64.13,58.55,55.778,52.952,3.7
FRUI4,41.356,-91.13603,4/27/21,1:00,67.352,64.64,0,0,7.306012,63.446,58.82,55.85,52.952,3.7
FRUI4,41.356,-91.13603,4/27/21,2:00,66.002,65.57,0,0,4.122007,62.798,59.018,56.012,52.988,3.7
FRUI4,41.356,-91.13603,4/27/21,3:00,63.536,70.94,0,0,2.5860043,62.15,59.18,56.102,52.97,3.7
FRUI4,41.356,-91.13603,4/27/21,4:00,61.304,75.75,0,0,3.2440054,61.484,59.306,56.228,52.988,3.7
FRUI4,41.356,-91.13603,4/27/21,5:00,61.61,76.21,0,0,4.828008,60.836,59.396,56.336,52.988,3.7
FRUI4,41.356,-91.13603,4/27/21,6:00,64.094,71.18,147.41999,0,7.7650127,60.332,59.45,56.462,53.006,3.7
FRUI4,41.356,-91.13603,4/27/21,7:00,63.464,72.34,53316.303,0,9.250015,60.026,59.486,56.606,53.042,3.7
FRUI4,41.356,-91.13603,4/27/21,8:00,67.28,65.12,403242.68,0,11.060019,59.828,59.504,56.678,53.042,3.7
FRUI4,41.356,-91.13603,4/27/21,9:00,71.168,58.83,1182533.7,0,13.870023,59.882,59.486,56.75,53.042,3.7
FRUI4,41.356,-91.13603,4/27/21,10:00,74.354,55.55,1711632.1,0,14.600024,60.494,59.468,56.858,53.078,3.7
FRUI4,41.356,-91.13603,4/27/21,11:00,76.388,54.35,2418150,0,14.410024,61.592,59.45,56.984,53.06,3.7
FRUI4,41.356,-91.13603,4/27/21,12:00,79.178,51.21,2898738.3,0,12.550021,63.176,59.432,57.02,53.096,3.7
FRUI4,41.356,-91.13603,4/27/21,13:00,81.32,48.19,3258365.5,0,12.840021,65.21,59.468,57.092,53.096,3.7
FRUI4,41.356,-91.13603,4/27/21,14:00,82.976,45.36,3240119.4,0,14.190023,67.388,59.522,57.2,53.132,3.6
FRUI4,41.356,-91.13603,4/27/21,15:00,84.02,43.24,3020759,0,14.870025,69.314,59.684,57.254,53.15,3.6
FRUI4,41.356,-91.13603,4/27/21,16:00,85.28,39.83,2632253.7,0,16.150026,70.826,59.9,57.326,53.168,3.6
FRUI4,41.356,-91.13603,4/27/21,17:00,85.586,40.96,1798248.2,0,17.200027,71.834,60.206,57.398,53.168,3.6
FRUI4,41.356,-91.13603,4/27/21,18:00,84.002,43.34,1033550.5,0,14.090024,72.14,60.548,57.434,53.186,3.7
FRUI4,41.356,-91.13603,4/27/21,19:00,81.878,47.72,291671.97,0,12.50002,71.888,60.926,57.506,53.24,3.7
FRUI4,41.356,-91.13603,4/27/21,20:00,79.538,53.5,42460.617,0,8.420013,71.24,61.34,57.614,53.24,3.7
FRUI4,41.356,-91.13603,4/27/21,21:00,77.288,58.8,157.20001,0,5.9070096,70.43,61.7,57.758,53.258,3.7
FRUI4,41.356,-91.13603,4/27/21,22:00,75.956,61.29,0,0,5.9260097,69.656,62.042,57.848,53.276,3.7
FRUI4,41.356,-91.13603,4/27/21,23:00,74.282,64.78,0,0,4.8390083,68.882,62.348,57.992,53.33,3.7
FRUI4,41.356,-91.13603,4/28/21,0:00,73.742,69.67,0,0,5.199009,68.18,62.6,58.154,53.33,3.7
FRUI4,41.356,-91.13603,4/28/21,1:00,73.562,74.42,0,0,10.420017,67.568,62.798,58.244,53.384,3.7
FRUI4,41.356,-91.13603,4/28/21,2:00,72.176,78.24,0,0,9.770017,67.1,62.978,58.406,53.384,3.7
FRUI4,41.356,-91.13603,4/28/21,3:00,71.006,80.9,0,0,8.390014,66.686,63.104,58.568,53.438,3.7
FRUI4,41.356,-91.13603,4/28/21,4:00,70.016,83.6,0,0,11.96002,66.272,63.212,58.712,53.438,3.7
FRUI4,41.356,-91.13603,4/28/21,5:00,68.486,87.8,0,0,7.3200126,65.894,63.266,58.874,53.456,3.7
FRUI4,41.356,-91.13603,4/28/21,6:00,60.764,78.25,375.89997,0,6.801011,65.516,63.32,59,53.474,3.6
FRUI4,41.356,-91.13603,4/28/21,7:00,59.234,82.2,94824.35,0,5.346009,64.94,63.356,59.126,53.51,3.6
FRUI4,41.356,-91.13603,4/28/21,8:00,56.48,76.11,335317.1,0,6.999012,64.328,63.374,59.252,53.546,3.6
FRUI4,41.356,-91.13603,4/28/21,9:00,58.532,69.24,1162235.8,0,9.350016,63.878,63.356,59.396,53.582,3.6
FRUI4,41.356,-91.13603,4/28/21,10:00,61.448,65.35,1807164.2,0,6.740011,63.842,63.338,59.54,53.582,3.6
FRUI4,41.356,-91.13603,4/28/21,11:00,64.616,62.01,2167151.9,0,4.279007,64.472,63.32,59.612,53.618,3.6
FRUI4,41.356,-91.13603,4/28/21,12:00,66.452,58.47,1647390.1,0,3.547006,65.642,63.284,59.738,53.636,3.6
FRUI4,41.356,-91.13603,4/28/21,13:00,66.686,58.63,1067880.1,0,7.443012,66.65,63.23,59.828,53.672,3.6
FRUI4,41.356,-91.13603,4/28/21,14:00,68.18,58.24,947382.14,0,5.1880083,67.154,63.23,59.9,53.708,3.6
FRUI4,41.356,-91.13603,4/28/21,15:00,67.856,60.43,1034448,0,3.3030055,67.388,63.32,59.99,53.726,3.6
FRUI4,41.356,-91.13603,4/28/21,16:00,64.292,76.28,277509.58,0.010000001,1.784003,67.604,63.392,60.044,53.762,3.6
FRUI4,41.356,-91.13603,4/28/21,17:00,60.998,95.5,107695.816,0.120000005,2.2730036,67.37,63.5,60.134,53.798,3.6
FRUI4,41.356,-91.13603,4/28/21,18:00,59.414,97.8,64557.01,0.13,2.3630037,66.596,63.59,60.206,53.816,3.6
FRUI4,41.356,-91.13603,4/28/21,19:00,59.72,96.9,94712.99,0.010000001,0,65.642,63.716,60.278,53.852,3.6
FRUI4,41.356,-91.13603,4/28/21,20:00,59.756,97.9,30854.16,0,0,64.94,63.788,60.368,53.888,3.6
FRUI4,41.356,-91.13603,4/28/21,21:00,59.774,98.8,284.58,0,0.33600053,64.346,63.806,60.422,53.924,3.6
FRUI4,41.356,-91.13603,4/28/21,22:00,59.504,99.9,0,0.010000001,1.5160024,63.77,63.806,60.512,53.96,3.6
FRUI4,41.356,-91.13603,4/28/21,23:00,59.198,100,0,0.010000001,2.0150034,63.248,63.77,60.602,54.014,3.6
FRUI4,41.356,-91.13603,4/29/21,0:00,59.288,92.8,0,0,1.3480023,62.762,63.734,60.674,54.014,3.6
FRUI4,41.356,-91.13603,4/29/21,1:00,58.082,92.3,0,0,2.6050043,62.348,63.644,60.71,54.086,3.6
FRUI4,41.356,-91.13603,4/29/21,2:00,56.12,99.5,0,0,4.5730076,61.862,63.59,60.8,54.122,3.6
FRUI4,41.356,-91.13603,4/29/21,3:00,54.284,100,0,0,4.852008,61.43,63.464,60.872,54.158,3.6
FRUI4,41.356,-91.13603,4/29/21,4:00,53.24,98,0,0,2.3900042,61.016,63.374,60.926,54.176,3.6
FRUI4,41.356,-91.13603,4/29/21,5:00,53.06,95.7,0,0,1.3880023,60.548,63.23,60.962,54.23,3.6
FRUI4,41.356,-91.13603,4/29/21,6:00,52.916,94.9,116.93999,0,1.275002,60.062,63.05,60.98,54.284,3.6
FRUI4,41.356,-91.13603,4/29/21,7:00,52.88,96.9,37511.326,0,1.9620032,59.576,62.906,61.016,54.302,3.6
FRUI4,41.356,-91.13603,4/29/21,8:00,55.472,89.3,496563.63,0,4.4480076,59.234,62.798,61.052,54.356,3.6
FRUI4,41.356,-91.13603,4/29/21,9:00,57.11,84.8,946908.14,0,5.5300093,59.432,62.618,61.07,54.392,3.6
FRUI4,41.356,-91.13603,4/29/21,10:00,59.576,81.9,1131726.1,0,7.5830126,60.044,62.456,61.07,54.446,3.6
FRUI4,41.356,-91.13603,4/29/21,11:00,62.852,71.83,1953575.8,0,10.910018,61.16,62.276,61.07,54.446,3.6
FRUI4,41.356,-91.13603,4/29/21,12:00,66.092,58.69,2419193.6,0,11.290018,62.744,62.132,61.07,54.5,3.6
FRUI4,41.356,-91.13603,4/29/21,13:00,69.134,52.53,3126053.5,0,10.1800165,64.94,62.024,61.052,54.554,3.6
FRUI4,41.356,-91.13603,4/29/21,14:00,71.708,43.01,3260117.7,0,12.850021,67.514,61.952,61.052,54.572,3.6
FRUI4,41.356,-91.13603,4/29/21,15:00,73.886,34.17,3111186.5,0,14.260023,69.782,61.97,61.034,54.626,3.6
FRUI4,41.356,-91.13603,4/29/21,16:00,73.688,31.94,2206266.4,0,15.800026,71.312,62.06,60.998,54.662,3.6
FRUI4,41.356,-91.13603,4/29/21,17:00,73.292,34.58,1280754.2,0,14.130023,71.33,62.186,60.98,54.68,3.6
FRUI4,41.356,-91.13603,4/29/21,18:00,72.59,34.17,1037021.9,0,13.530023,71.006,62.456,60.98,54.734,3.6
FRUI4,41.356,-91.13603,4/29/21,19:00,72.05,29.33,826782,0,18.92003,70.286,62.744,60.98,54.752,3.6
FRUI4,41.356,-91.13603,4/29/21,20:00,67.874,35.87,236340.79,0,16.000027,69.08,62.996,60.98,54.806,3.6
FRUI4,41.356,-91.13603,4/29/21,21:00,64.436,37.32,3412.26,0,10.950019,67.604,63.284,60.998,54.824,3.6
FRUI4,41.356,-91.13603,4/29/21,22:00,61.394,36.65,0,0,8.340014,66.146,63.5,61.052,54.86,3.6
FRUI4,41.356,-91.13603,4/29/21,23:00,53.654,50.97,0,0,2.8040044,64.688,63.68,61.088,54.896,3.6
FRUI4,41.356,-91.13603,4/30/21,0:00,52.178,53.27,0,0,1.0730017,63.266,63.788,61.142,54.914,3.6
FRUI4,41.356,-91.13603,4/30/21,1:00,50.396,58.31,0,0,0,61.916,63.788,61.232,54.986,3.6
FRUI4,41.356,-91.13603,4/30/21,2:00,50.828,55.15,0,0,0,60.728,63.806,61.304,54.986,3.6
FRUI4,41.356,-91.13603,4/30/21,3:00,51.566,52.88,0,0,0.13400023,59.648,63.734,61.358,55.022,3.6
FRUI4,41.356,-91.13603,4/30/21,4:00,49.676,57.53,0,0,0.38100064,58.712,63.626,61.43,55.04,3.6
FRUI4,41.356,-91.13603,4/30/21,5:00,49.442,58.71,0,0,2.0600033,57.866,63.482,61.484,55.094,3.6
FRUI4,41.356,-91.13603,4/30/21,6:00,52.394,53.3,691.38014,0,7.044012,57.11,63.302,61.556,55.112,3.6
FRUI4,41.356,-91.13603,4/30/21,7:00,53.276,52.04,60931.377,0,8.580014,56.696,63.05,61.574,55.112,3.6
FRUI4,41.356,-91.13603,4/30/21,8:00,55.292,50.52,256518.68,0,9.880016,56.552,62.816,61.592,55.148,3.6
FRUI4,41.356,-91.13603,4/30/21,9:00,57.704,41.13,481998.08,0,9.690016,56.75,62.582,61.628,55.202,3.6
FRUI4,41.356,-91.13603,4/30/21,10:00,61.178,33.35,1330361.9,0,11.000018,57.272,62.33,61.61,55.22,3.6
FRUI4,41.356,-91.13603,4/30/21,11:00,63.41,27.25,2360586,0,12.420021,58.676,62.114,61.628,55.238,3.6
FRUI4,41.356,-91.13603,4/30/21,12:00,66.092,27.35,3002940.4,0,11.370019,61.016,61.88,61.61,55.274,3.6
FRUI4,41.356,-91.13603,4/30/21,13:00,66.38,23.34,3258900,0,9.080014,64.058,61.736,61.61,55.31,3.6
FRUI4,41.356,-91.13603,4/30/21,14:00,68.594,25.37,3300838.9,0,7.074012,67.262,61.628,61.574,55.328,3.6
FRUI4,41.356,-91.13603,4/30/21,15:00,68.684,21.35,3138359.6,0,6.853011,70.142,61.628,61.556,55.364,3.6
FRUI4,41.356,-91.13603,4/30/21,16:00,69.566,21.01,2764494,0,4.7100077,72.302,61.754,61.502,55.418,3.6
FRUI4,41.356,-91.13603,4/30/21,17:00,70.664,21.33,2197716.3,0,3.9820068,73.652,61.97,61.484,55.436,3.6
FRUI4,41.356,-91.13603,4/30/21,18:00,70.214,21.68,1491257.9,0,2.5760043,74.066,62.294,61.43,55.454,3.6
FRUI4,41.356,-91.13603,4/30/21,19:00,68.144,23.96,768508.24,0,2.0300033,73.562,62.636,61.394,55.472,3.6
FRUI4,41.356,-91.13603,4/30/21,20:00,63.392,34.32,155932.28,0,0,72.248,63.05,61.412,55.526,3.6
FRUI4,41.356,-91.13603,4/30/21,21:00,60.044,38.69,2168.3998,0,0,70.538,63.446,61.43,55.544,3.6
FRUI4,41.356,-91.13603,4/30/21,22:00,58.676,42.55,0,0,0.031000052,68.774,63.788,61.448,55.562,3.6
FRUI4,41.356,-91.13603,4/30/21,23:00,59.144,39.97,0,0,0,67.208,64.094,61.52,55.58,3.6
FRUI4,41.356,-91.13603,5/1/21,0:00,58.424,41.65,0,0,0.004000007,66.038,64.256,61.574,55.58,3.6
FRUI4,41.356,-91.13603,5/1/21,1:00,58.838,40.81,0,0,0.593001,65.138,64.418,61.646,55.634,3.6
FRUI4,41.356,-91.13603,5/1/21,2:00,58.478,47.09,0,0,2.0400033,64.364,64.472,61.754,55.652,3.6
FRUI4,41.356,-91.13603,5/1/21,3:00,58.136,47.18,0,0,3.1880052,63.662,64.472,61.844,55.67,3.6
FRUI4,41.356,-91.13603,5/1/21,4:00,55.832,55.19,0,0,6.358011,62.978,64.418,61.898,55.706,3.6
FRUI4,41.356,-91.13603,5/1/21,5:00,53.96,63.45,0,0,7.226012,62.186,64.436,61.988,55.724,3.6
FRUI4,41.356,-91.13603,5/1/21,6:00,53.6,65.72,1544.94,0,7.8640127,61.448,64.31,62.096,55.742,3.6
FRUI4,41.356,-91.13603,5/1/21,7:00,54.986,65.1,118184.75,0,7.762013,60.764,64.22,62.204,55.76,3.6
FRUI4,41.356,-91.13603,5/1/21,8:00,59.594,58.24,642007.75,0,11.94002,60.296,64.076,62.276,55.778,3.6
FRUI4,41.356,-91.13603,5/1/21,9:00,65.174,52.16,1308294.1,0,15.310025,60.368,63.95,62.33,55.814,3.6
FRUI4,41.356,-91.13603,5/1/21,10:00,71.654,45.62,1933590.3,0,13.760023,61.268,63.77,62.366,55.832,3.6
FRUI4,41.356,-91.13603,5/1/21,11:00,76.352,42.14,2485962.2,0,16.270027,63.014,63.626,62.384,55.832,3.6
FRUI4,41.356,-91.13603,5/1/21,12:00,81.842,34.35,2920236.3,0,18.610031,65.354,63.5,62.42,55.886,3.6
FRUI4,41.356,-91.13603,5/1/21,13:00,84.2,30.53,3168479.5,0,20.290033,67.91,63.428,62.438,55.886,3.6
FRUI4,41.356,-91.13603,5/1/21,14:00,85.262,29.61,3223679.2,0,22.540037,70.358,63.428,62.438,55.922,3.6
FRUI4,41.356,-91.13603,5/1/21,15:00,86.288,29.09,3063180,0,21.990038,72.428,63.482,62.438,55.958,3.6
FRUI4,41.356,-91.13603,5/1/21,16:00,86.378,28.95,2716884.3,0,21.280035,73.994,63.68,62.438,55.976,3.6
FRUI4,41.356,-91.13603,5/1/21,17:00,84.218,28.56,2210615.7,0,23.09004,74.966,63.914,62.456,55.994,3.6
FRUI4,41.356,-91.13603,5/1/21,18:00,83.948,27.88,1579422,0,21.240036,75.236,64.274,62.51,56.012,3.6
FRUI4,41.356,-91.13603,5/1/21,19:00,81.464,33.37,890202.1,0,20.200033,74.93,64.544,62.51,56.048,3.6
FRUI4,41.356,-91.13603,5/1/21,20:00,77.684,39.59,258116.82,0,16.550028,74.102,64.886,62.546,56.066,3.6
FRUI4,41.356,-91.13603,5/1/21,21:00,74.984,43.49,2725.6799,0,13.790023,72.986,65.21,62.618,56.102,3.6
FRUI4,41.356,-91.13603,5/1/21,22:00,72.176,47.33,0,0,8.960014,71.816,65.516,62.672,56.12,3.6
FRUI4,41.356,-91.13603,5/1/21,23:00,70.808,44.26,0,0,11.200018,70.682,65.804,62.762,56.138,3.6
FRUI4,41.356,-91.13603,5/2/21,0:00,68.666,47.01,0,0,9.0100155,69.638,66.002,62.834,56.138,3.6
FRUI4,41.356,-91.13603,5/2/21,1:00,66.56,53.56,0,0,9.630015,68.666,66.164,62.96,56.174,3.6
FRUI4,41.356,-91.13603,5/2/21,2:00,61.358,64.35,0,0,6.537011,67.802,66.236,63.05,56.21,3.6
FRUI4,41.356,-91.13603,5/2/21,3:00,60.53,69.17,0,0,6.16801,66.974,66.29,63.176,56.246,3.6
FRUI4,41.356,-91.13603,5/2/21,4:00,59.9,73.75,0,0,5.1170087,66.146,66.29,63.266,56.246,3.6
FRUI4,41.356,-91.13603,5/2/21,5:00,62.186,71.66,0,0,5.6700096,65.426,66.272,63.374,56.282,3.6
FRUI4,41.356,-91.13603,5/2/21,6:00,61.826,74.76,919.5,0,8.740014,64.814,66.2,63.446,56.318,3.6
FRUI4,41.356,-91.13603,5/2/21,7:00,62.816,75.13,75677.444,0,9.490016,64.328,66.128,63.554,56.336,3.6
FRUI4,41.356,-91.13603,5/2/21,8:00,67.514,68.07,571481.8,0,12.04002,64.004,66.002,63.644,56.372,3.6
FRUI4,41.356,-91.13603,5/2/21,9:00,71.51,62.84,1313165.8,0,14.210024,64.04,65.894,63.698,56.39,3.6
FRUI4,41.356,-91.13603,5/2/21,10:00,74.066,58.22,1958369.9,0,14.360024,64.778,65.786,63.77,56.408,3.6
FRUI4,41.356,-91.13603,5/2/21,11:00,77.216,54.96,2509368,0,13.790023,66.236,65.66,63.842,56.426,3.6
FRUI4,41.356,-91.13603,5/2/21,12:00,79.358,52.31,2924418,0,15.330026,68.216,65.552,63.86,56.48,3.6
FRUI4,41.356,-91.13603,5/2/21,13:00,81.104,49.36,3176640.1,0,16.720028,70.484,65.516,63.896,56.498,3.6
FRUI4,41.356,-91.13603,5/2/21,14:00,83.228,45.27,3232140.4,0,17.54003,72.698,65.534,63.932,56.534,3.6
FRUI4,41.356,-91.13603,5/2/21,15:00,84.092,41.53,3020010,0,16.650026,74.696,65.624,63.932,56.57,3.6
FRUI4,41.356,-91.13603,5/2/21,16:00,83.534,42.44,2679198.2,0,16.590029,76.208,65.768,63.986,56.57,3.6
FRUI4,41.356,-91.13603,5/2/21,17:00,82.31,43.04,2076647.7,0,17.260029,77.162,66.02,64.004,56.624,3.6
FRUI4,41.356,-91.13603,5/2/21,18:00,80.87,47.13,1076952.1,0,15.160025,77.414,66.308,64.04,56.642,3.6
FRUI4,41.356,-91.13603,5/2/21,19:00,77.864,53.29,439512.66,0,15.700026,76.928,66.632,64.04,56.66,3.6
FRUI4,41.356,-91.13603,5/2/21,20:00,72.608,66.68,111194.23,0,15.080025,76.01,66.974,64.13,56.696,3.6
FRUI4,41.356,-91.13603,5/2/21,21:00,70.052,71.55,3081.42,0,14.090024,74.876,67.262,64.148,56.714,3.6
FRUI4,41.356,-91.13603,5/2/21,22:00,68.36,76.4,0,0,11.270019,73.688,67.55,64.274,56.75,3.6
FRUI4,41.356,-91.13603,5/2/21,23:00,66.686,81.4,0,0,11.390018,72.572,67.766,64.364,56.768,3.6
FRUI4,41.356,-91.13603,5/3/21,0:00,65.822,81.5,0,0,7.5650125,71.564,67.928,64.436,56.804,3.6
FRUI4,41.356,-91.13603,5/3/21,1:00,65.534,82.7,0,0,5.9830103,70.736,68.036,64.562,56.84,3.6
FRUI4,41.356,-91.13603,5/3/21,2:00,65.282,84.4,0,0,10.440018,70.07,68.108,64.67,56.876,3.6
FRUI4,41.356,-91.13603,5/3/21,3:00,64.454,87.3,0,0,8.900015,69.512,68.09,64.76,56.912,3.6
FRUI4,41.356,-91.13603,5/3/21,4:00,63.842,89,0,0,8.320014,69.026,68.108,64.886,56.912,3.6
FRUI4,41.356,-91.13603,5/3/21,5:00,62.6,94.8,0,0,7.845013,68.576,68.054,64.976,56.948,3.6
FRUI4,41.356,-91.13603,5/3/21,6:00,62.078,96.2,233.75998,0,6.534011,68.144,68,65.066,56.984,3.6
FRUI4,41.356,-91.13603,5/3/21,7:00,62.726,95.5,40597.614,0,6.1400104,67.676,67.928,65.138,57.02,3.6
FRUI4,41.356,-91.13603,5/3/21,8:00,63.626,94.3,215938.17,0,5.443009,67.316,67.874,65.228,57.038,3.6
FRUI4,41.356,-91.13603,5/3/21,9:00,64.958,91.8,339086.98,0,6.23401,67.136,67.766,65.318,57.092,3.6
FRUI4,41.356,-91.13603,5/3/21,10:00,66.038,89.1,569183.9,0,5.7630095,67.118,67.676,65.372,57.092,3.6
FRUI4,41.356,-91.13603,5/3/21,11:00,67.622,85.6,536278.14,0,4.689008,67.262,67.55,65.426,57.128,3.6
FRUI4,41.356,-91.13603,5/3/21,12:00,68.054,84.3,781019.96,0,4.0780067,67.604,67.46,65.48,57.164,3.6
FRUI4,41.356,-91.13603,5/3/21,13:00,70.7,78.59,872568.2,0,6.19801,68.018,67.388,65.516,57.2,3.6
FRUI4,41.356,-91.13603,5/3/21,14:00,70.16,84.1,993257.93,0,8.770015,68.522,67.28,65.534,57.236,3.6
FRUI4,41.356,-91.13603,5/3/21,15:00,66.38,95.3,228053.4,0.05,6.04401,69.044,67.262,65.57,57.272,3.6
FRUI4,41.356,-91.13603,5/3/21,16:00,62.528,99.3,33972.057,0.59999996,7.6770124,68.702,67.226,65.588,57.29,3.6
FRUI4,41.356,-91.13603,5/3/21,17:00,62.654,97.5,93386.17,0.080000006,7.815013,67.622,67.226,65.624,57.344,3.6
FRUI4,41.356,-91.13603,5/3/21,18:00,64.508,91.9,699033.57,0.010000001,8.720015,67.172,67.208,65.642,57.362,3.6
FRUI4,41.356,-91.13603,5/3/21,19:00,64.13,90.9,500974.7,0,12.10002,67.154,67.172,65.66,57.398,3.6
FRUI4,41.356,-91.13603,5/3/21,20:00,62.456,89.8,128722.63,0,11.310019,66.776,67.172,65.678,57.452,3.7
FRUI4,41.356,-91.13603,5/3/21,21:00,60.152,93.4,2108.16,0,8.480014,66.056,67.1,65.678,57.47,3.8
FRUI4,41.356,-91.13603,5/3/21,22:00,57.992,96.4,0,0,3.1920052,65.228,67.01,65.714,57.488,4
FRUI4,41.356,-91.13603,5/3/21,23:00,56.534,98.8,0,0,0.021000033,64.364,66.938,65.714,57.56,4.4
FRUI4,41.356,-91.13603,5/4/21,0:00,56.552,99.2,0,0,0.5580009,63.554,66.83,65.732,57.56,4.7
FRUI4,41.356,-91.13603,5/4/21,1:00,56.552,85.8,0,0,8.140014,62.834,66.686,65.75,57.596,4.9
FRUI4,41.356,-91.13603,5/4/21,2:00,54.338,84.4,0,0,10.690018,62.114,66.506,65.768,57.632,5.1
FRUI4,41.356,-91.13603,5/4/21,3:00,53.114,80.8,0,0,10.370017,61.322,66.326,65.768,57.668,5.2
FRUI4,41.356,-91.13603,5/4/21,4:00,51.458,83.6,0,0,11.140018,60.512,66.092,65.75,57.704,5.3
FRUI4,41.356,-91.13603,5/4/21,5:00,50.378,85.5,0,0,10.610018,59.756,65.894,65.732,57.722,5.4
FRUI4,41.356,-91.13603,5/4/21,6:00,49.802,85.9,1682.1598,0,10.930017,59.072,65.624,65.732,57.758,5.4
FRUI4,41.356,-91.13603,5/4/21,7:00,49.874,86,106664.88,0,10.780018,58.46,65.318,65.678,57.812,5.4
FRUI4,41.356,-91.13603,5/4/21,8:00,51.242,85.9,415630.13,0,8.240013,58.154,65.048,65.642,57.83,5.4
FRUI4,41.356,-91.13603,5/4/21,9:00,52.952,82.1,747696.1,0,9.250015,58.262,64.76,65.588,57.848,5.4
FRUI4,41.356,-91.13603,5/4/21,10:00,54.032,75.47,1141146,0,11.090018,58.802,64.418,65.534,57.866,5.4
FRUI4,41.356,-91.13603,5/4/21,11:00,55.364,69.04,1567025.5,0,13.540023,59.468,64.148,65.498,57.92,5.5
